title,author,rating,genres,language,gender
This Time You Lose,Chris Stralyn,3.99,"['Thriller', 'Horror', 'Crime', 'Suspense', 'Mystery', 'Drama', 'Mystery Thriller', 'Survival', 'Fiction']",English,mostly_male
சோளகர் தொட்டி,S. Balamurugan,4.41,['Fiction'],Tamil,unknown
Emotions Unplugged,Vishal Anand,3.99,[],English,unknown
الطوَّاب الأكبر,عبد السلام إبراهيم,4.59,[],Arabic,unknown
Lily and the Ghost of Michael Thorne,N.P. Haley,3.8,[],English,unknown
كراكاتو,مهرة بنت أحمد,4.15,['Novels'],Arabic,unknown
Neraka Kamboja 2: Siksa Dan Derita,"Haing Ngor, Roger Warner",4.23,['Biography'],Indonesian,unknown
Mad Love,Colet Abedi,4.06,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Amazon', 'Erotica', 'Adult', 'Fiction']",,unknown
It's You,D. Bunyan,3.54,"['Contemporary', 'M M Romance', 'Fiction', 'LGBT', 'Romance', 'Amazon']",English,unknown
Forever Night,A.M. Willard,4.33,[],English,unknown
One Lucky Vampire,Lynsay Sands,4.15,"['Paranormal', 'Vampires', 'Romance', 'Paranormal Romance', 'Fantasy', 'Adult', 'Urban Fantasy', 'Supernatural', 'Fiction', 'Contemporary']",English,unknown
Little Nemo,Winsor McCay,4.5,"['Comics', 'Graphic Novels']",Italian,unknown
Mortal End: A Simmering Pit of Jiggery Pokery,Toula Mavridou-Messer,4.29,"['Mystery', 'Fantasy']",English,unknown
Breakfast is Severed,"TyCobbsTeeth , Robert Smith",3.82,"['Short Stories', 'Horror']",,unknown
Blackfoot Physics: A Journey into the Native American Worldview,F. David Peat,4.23,"['Nonfiction', 'Philosophy', 'Physics', 'Science', 'Anthropology', 'Spirituality', 'History', 'Religion', 'Metaphysics']",English,unknown
Fire Light,J. Abram Barneck,3.89,"['Urban Fantasy', 'Fantasy', 'Paranormal']",English,unknown
The Sordid Promise,Courtney Lane,3.9,"['Dark', 'Erotica', 'BDSM', 'Abuse', 'Romance', 'Suspense', 'Contemporary', 'Adult', 'Thriller', 'Erotic Romance']",English,mostly_female
The LDS Scriptures: Unabridged Complete King James Version Holy Bible /The Book of Mormon / Doctrine and Covenants / The Pearl of Great Price,"The Church of Jesus Christ of Latter-day Saints, Joseph Smith Jr.",4.77,"['Nonfiction', 'Religion', 'Church', 'Lds', 'Christian', 'Reference', 'Scripture', 'Lds Non Fiction', 'Mormonism']",English,mostly_female
The Proverbs 31 Lady: Unveiling Her Secrets Before Saying I Do,Mary Maina,4.5,[],English,mostly_female
In Bad Spirits,Chris Marie Green,3.95,['Paranormal'],English,mostly_male
Bad Elements: Crystal Dragon,Lynn Mullican,4.13,"['Horror', 'Paranormal', 'Dark Fantasy', 'Werewolves', 'Vampires', 'Fantasy']",English,mostly_female
Illuminated,Jackie Castle,4.06,"['Fantasy', 'Christian Fiction', 'Christian', 'Fiction', 'Young Adult']",English,andy
Desires of the Soul,NOT A BOOK,4.0,"['Paranormal', 'Paranormal Romance']",English,unknown
Deceptions,Kelley Armstrong,4.14,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Mystery', 'Romance', 'Fiction', 'Fae', 'Supernatural', 'Adult', 'Magic']",English,mostly_female
Now and at the Hour of Our Death,J.S.B. Morse,3.67,"['Contemporary', 'Fiction', 'Christian Fiction', 'Spirituality', 'Catholic', 'Young Adult', 'Christian']",,unknown
Issuance of Insanity,Jamie Lewis,4.52,[],,mostly_female
overcoming white privilege: as written by a black man,a.d. Barnes,5.0,[],English,unknown
The Tattooed Wolf,K. Bannerman,4.48,['Fiction'],English,unknown
The White Horseman,J.S. Graydon,4.59,['Fantasy'],,unknown
De mythe van Methusalem,Jo Claes,3.79,"['Thriller', 'Crime', 'Fiction', 'Detective']",Dutch,andy
Mute: Poems That Saved My Life!: Poems by Vidya Gargote During Her Journey Battling with Depression,Vidya Gargote,5.0,[],,mostly_female
The Captive Heart,Dale Cramer,4.33,"['Amish', 'Christian Fiction', 'Historical Fiction', 'Amish Fiction', 'Romance', 'Christian', 'Historical', 'Fiction', 'Christian Romance', 'Christian Historical Fiction']",English,mostly_male
The Onion Eaters,J.P. Donleavy,3.77,"['Fiction', 'Irish Literature', 'American', 'Classics', 'Humor', 'Novels', 'Ireland']",English,unknown
The Lorien Legacies Books 2-5,Pittacus Lore,4.62,[],English,unknown
Agent 21,Chris Ryan,4.1,"['Young Adult', 'Espionage', 'Action', 'Thriller', 'Mystery', 'Adventure', 'Fiction', 'Contemporary', 'Spy Thriller', 'Crime']",English,mostly_male
La espada de fuego,Javier Negrete,3.98,"['Fantasy', 'Spanish Literature', 'Fiction', 'High Fantasy']",Spanish,mostly_male
La Fiancée américaine,Éric Dupont,3.97,"['Fiction', 'Historical Fiction', 'Canada', 'France', 'Literary Fiction', 'Historical', 'Contemporary', 'Roman', 'Family', 'Cultural']",French,unknown
After the Evil,Cary Allen Stone,4.1,"['Thriller', 'Mystery', 'Fiction', 'Amazon']",English,mostly_male
Seven Wakings,S.K. McCauley,4.12,['Fantasy'],English,unknown
Titik Nol: Makna Sebuah Perjalanan,Agustinus Wibowo,4.32,"['Travel', 'Nonfiction', 'Indonesian Literature', 'Adventure', 'Memoir', 'Travelogue', 'Biography', 'True Story', 'Autobiography', 'Journal']",Indonesian,unknown
Eternity Awaits,E.V. Emmons,3.9,[],English,unknown
Sekreti i sundimit të botës,Përktheu: Fatos Aliu,3.0,[],,unknown
A Prayer Heeded,Samreen Ahsan,4.49,"['Adult', 'Suspense', 'Fantasy', 'Romance', 'Paranormal', 'Fiction', 'Contemporary']",English,unknown
Internal Conflict,E.A. Stripling,4.33,[],English,unknown
Psychaotic: See The World In Red And Black,Irum Zahra,4.13,"['Poetry', 'Mental Health', 'Fiction']",English,unknown
مرآة فريدة,رهام راضي,3.42,['Novels'],Arabic,unknown
Final Blackout: A Futuristic War Novel,L. Ron Hubbard,3.68,"['Science Fiction', 'Fiction', 'Alternate History', 'War', 'Dystopia', 'Science Fiction Fantasy', 'Fantasy', 'Horror', 'Speculative Fiction', 'Historical Fiction']",English,unknown
The War of Alien Aggression,A.D. Bloom,3.87,"['Science Fiction', 'Space Opera', 'Fiction']",English,unknown
إعجاز القرآن والبلاغة النبوية,مصطفى صادق الرافعي,4.09,"['Religion', 'Nonfiction']",Arabic,unknown
"Avatar: The Last Airbender: The Search, Part 3",Gene Luen Yang  (Writer),4.46,"['Graphic Novels', 'Comics', 'Fantasy', 'Young Adult', 'Manga', 'Fiction', 'Adventure', 'Graphic Novels Comics', 'Middle Grade', 'Childrens']",English,mostly_male
السنوات الرهيبة,جنكيز ضاغجي,3.95,['Novels'],Arabic,unknown
Fractured Immortal,E.L. Wicker,4.08,"['Vampires', 'Paranormal', 'Romance', 'Fantasy', 'Paranormal Romance', 'Witches']",English,unknown
Easy Guide to Baby Sign Language,J.R. Cagle,3.45,['Parenting'],English,unknown
السيرة النبوية,ابن هشام,4.53,"['Religion', 'Islam', 'History', 'Biography', 'Nonfiction', 'Historical']",Arabic,unknown
Michael Hanson and the Desolate Woods,E.L. Ervin,4.23,['Fantasy'],English,unknown
"Finders, Keepers",Sapan Saxena,4.52,"['Thriller', 'Mythology']",English,unknown
Soul'tweets',Suman Arora,5.0,[],English,mostly_female
Slow Down,Lee Matthew Goldberg,4.74,"['Mystery', 'Suspense', 'Fiction']",,mostly_male
Scarlet Beginnings,Jinni James,4.88,[],,unknown
Delinquents,"Mary Elizabeth , Sarah Elizabeth, Sarah .",4.13,"['Romance', 'New Adult', 'Young Adult', 'Contemporary', 'Dark', 'High School', 'Contemporary Romance', 'Coming Of Age', 'Amazon', 'Realistic Fiction']",English,mostly_female
Taylor Swift for Ukulele,Taylor Swift (Contributor),4.61,[],English,mostly_male
YOUR HUSBAND MY MAN 4,K.C. Blaze,4.48,[],English,unknown
Persephone in Hell,C.F. Joyce,5.0,[],English,unknown
Without A Doubt,B.F. Harrolle,3.8,[],English,unknown
Left for Dead: My Journey Home from Everest,"Beck Weathers, Stephen G. Michaud",3.62,"['Nonfiction', 'Adventure', 'Mountaineering', 'Memoir', 'Biography', 'Travel', 'Survival', 'Climbing', 'History', 'Biography Memoir']",,unknown
Loving War,C.M. Owens,4.52,"['Romance', 'Contemporary', 'Contemporary Romance', 'New Adult', 'Adult', 'Humor', 'Fiction', 'Family', 'Erotic Romance']",English,unknown
The Senate Intelligence Committee Report on Torture: Committee Study of the Central Intelligence Agency's Detention and Interrogation Program,Senate Select Committee on Intelligence,4.13,"['Nonfiction', 'Politics', 'Military Fiction', 'The United States Of America', 'Psychology', 'Law', 'History', 'Government', 'War', 'United States']",English,unknown
Vừa Nhắm Mắt Vừa Mở Cửa Sổ,Nguyễn Ngọc Thuần,4.34,"['Childrens', 'Fiction', 'Literature', 'Short Stories', 'Novels', 'Slice Of Life', 'Contemporary', 'Kids', 'Young Adult']",Vietnamese,unknown
Hikayat 1001 Malam Jilid 1 dari 4,Anonymous .,4.08,[],Indonesian,unknown
Seventh Grave and No Body,Darynda Jones,4.36,"['Paranormal', 'Urban Fantasy', 'Romance', 'Fantasy', 'Paranormal Romance', 'Mystery', 'Demons', 'Ghosts', 'Humor', 'Adult']",English,unknown
おやすみプンプン 1,"Inio Asano, 浅野いにお",4.25,"['Manga', 'Comics', 'Seinen', 'Fiction', 'Graphic Novels', 'Japanese Literature', 'Japan', 'Coming Of Age', 'Romance', 'Slice Of Life']",Japanese,unknown
The November Criminals,Sam Munson,2.58,"['Fiction', 'Young Adult', 'Contemporary', 'Mystery', 'Media Tie In', 'Realistic Fiction', 'Thriller', 'Coming Of Age', 'Unfinished']",English,mostly_male
The Elf Girl,Markelle Grabo,4.01,"['Fantasy', 'Young Adult', 'Elves', 'Romance', 'Paranormal', 'Young Adult Fantasy', 'Science Fiction Fantasy', 'Fairies', 'Paranormal Romance', 'Magic']",English,unknown
"The Complete Liveship Traders Trilogy: Ship of Magic, The Mad Ship, Ship of Destiny",Robin Hobb,4.51,"['Fantasy', 'Epic Fantasy', 'Adventure', 'Science Fiction Fantasy', 'Dragons', 'Fiction', 'Collections', 'Romance']",English,mostly_male
Sugar Coated,Shannen Crane Camp,4.2,"['Dystopia', 'Science Fiction']",English,mostly_female
Nice is Just a Place in France: How to Win at Basically Everything,The Betches,3.12,"['Nonfiction', 'Self Help', 'Humor', 'Chick Lit', 'Unfinished', 'Audiobook', 'Personal Development', 'Feminism', 'Memoir', 'Adult']",English,mostly_female
Fantasy of Frost,Kelly St. Clare,4.24,"['Fantasy', 'Romance', 'New Adult', 'Young Adult', 'Paranormal', 'Fantasy Romance', 'Fiction', 'Young Adult Fantasy', 'Adventure', 'Epic Fantasy']",English,mostly_female
Daughter of Persia: A Woman's Journey From Her Father's Harem Through the Islamic Revolution,"Sattareh Farman Farmaian, Dona Munker",4.1,"['Nonfiction', 'Biography', 'Memoir', 'History', 'Iran', 'Islam', 'Biography Memoir', 'Autobiography', 'Womens', 'Feminism']",English,unknown
Asleep with One Eye Open,Dale S. Ailes,4.0,['Abuse'],English,mostly_male
پیامبر و دیوانه,Kahlil Gibran,3.45,"['Novels', 'Fiction', 'Short Stories', 'Poetry', 'Lebanon']",Persian,unknown
Alone... You're Not,serenity finlay,4.43,[],,unknown
THE YEAR OF THE FROG,Juls Amor,4.11,[],English,unknown
Candles of Rejuvenescence,Shizette Parker,3.67,[],English,unknown
The Serpentine Scrolls,Alcatraz Dey,4.14,['Thriller'],English,unknown
Enlightenment,Kim Cormack,4.81,[],,mostly_female
Jukebox: a stylish London crime novel,Saira Viola,4.39,['Crime'],English,unknown
"""The Mmmmmhh Thing""",K. Harvey,4.67,[],English,unknown
فى طريق الأذى: من معاقل القاعدة إلى حواضن داعش,"يسري فودة, Yosri Fouda",3.67,"['Politics', 'Biography', 'Nonfiction', 'War', 'History']",Arabic,unknown
Fading Away,Dannielle Wicks,3.57,"['Young Adult', 'Romance']",English,unknown
Cosby's Love Child: The Untold Story of Autumn Jackson the Alleged Daughter of Entertainer Bill Cosby,Jewel Star,4.4,[],English,mostly_female
لافتات 7,أحمد مطر,4.06,['Poetry'],,unknown
Pointe,Brandy Colbert,3.76,"['Young Adult', 'Contemporary', 'Mystery', 'Fiction', 'Realistic Fiction', 'Romance', 'Mental Health', 'Young Adult Contemporary', 'Mystery Thriller', 'Teen']",English,mostly_female
The Tiger Strikes,Seeley James,4.75,[],English,unknown
Ludivine,Élisabeth Barbier,3.84,[],French,unknown
The Final Line,Kendall McKenna,4.19,"['M M Romance', 'Military Fiction', 'Contemporary', 'Romance', 'Mystery', 'Disability', 'Erotica', 'Suspense', 'Contemporary Romance', 'LGBT']",English,andy
The Sect,Courtney Lane,3.75,"['Dark', 'BDSM', 'Abuse', 'Erotica', 'Suspense', 'Romance', 'Adult', 'Contemporary', 'Thriller', 'Horror']",English,mostly_female
وا إسلاماه,علي أحمد باكثير,3.76,"['Novels', 'School', 'Literature', 'Historical', 'Fiction', 'Media Tie In', 'Islam', 'War', 'Historical Fiction', 'Read For School']",Arabic,unknown
Un prince sans royaume,Timothée de Fombelle,4.38,"['Historical Fiction', 'Young Adult', 'Adventure', 'Historical', 'Mystery', 'Fiction', 'France', 'War', 'Death', 'Romance']",French,mostly_male
South of Reality,A.I. Alexen,4.6,[],English,unknown
The Avery Shaw Experiment,Kelly Oram,4.03,"['Young Adult', 'Romance', 'Contemporary', 'Chick Lit', 'High School', 'Humor', 'Contemporary Romance', 'Young Adult Romance', 'Young Adult Contemporary', 'Realistic Fiction']",English,mostly_female
The Uncle's Story,Witi Ihimaera,4.09,"['Fiction', 'War', 'LGBT', 'Historical Fiction', 'Queer', 'Family', 'Read For School', 'Romance']",English,unknown
Stratego voor vrouwen,Monic Bührs,3.82,['Nonfiction'],,unknown
Cursed Fate,T.H. Snyder,4.42,['Contemporary Romance'],English,unknown
The Purge of Babylon,Sam Sisavath,4.07,"['Horror', 'Post Apocalyptic', 'Zombies', 'Fiction', 'Science Fiction', 'Apocalyptic', 'Dystopia', 'Thriller', 'Fantasy', 'Paranormal']",English,mostly_male
Painted Cities,Alexai Galaviz-Budziszewski,3.83,"['Short Stories', 'Fiction', 'Literature', 'American']",,unknown
The Billionaire Rancher's Bargain for A Bride,J.J. Fox,4.43,[],English,unknown
Swami Vivekananda Jivan Charitra,Swami Vivekananda,4.0,[],Gujarati,unknown
Super Woman,Mardiana Mat Ishak,4.25,[],Malay,unknown
Ultraxenopia,M.A. Phipps,4.16,"['Dystopia', 'Science Fiction', 'New Adult', 'Young Adult', 'Fantasy', 'Fiction', 'Love', 'Romance']",English,unknown
"Cocaine Ain't for Me, but I Love the Smell (Bitch, You Don't Know My Life Book 1)",Justone Malone,4.75,[],English,unknown
The Crowfield Curse,Pat Walsh,3.82,"['Fantasy', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Mystery', 'Fiction', 'Historical', 'Childrens', 'Magic', 'Angels']",English,andy
The Queen of the South in Matthew 12:42,Soleilmavis Liu,4.33,[],,unknown
Dusty,YellowBella,4.26,"['Fan Fiction', 'Romance', 'New Adult', 'Contemporary', 'Young Adult', 'Dark', 'Contemporary Romance', 'High School', 'Epic', 'Coming Of Age']",English,unknown
Tamako Sia 2,BlackLily,4.26,[],Filipino; Pilipino,unknown
Making Up the Mind: How the Brain Creates Our Mental World,Chris Frith,4.1,"['Psychology', 'Science', 'Nonfiction', 'Neuroscience', 'Brain', 'Philosophy', 'Popular Science', 'Biology', 'Medicine', 'Business']",English,mostly_male
Little Girl Lost,Anonymous,3.83,[],English,unknown
Desire of the Moth,Champa Bilwakesh,4.65,[],English,unknown
The Monster Exorcist,M.C Queen,5.0,[],,unknown
مبغى المعبد,عبد الرزاق الجبران,3.75,"['Nonfiction', 'Religion', 'Philosophy']",Arabic,unknown
Imperfect Chemistry,Mary Frame,3.99,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'College', 'Chick Lit', 'Humor', 'Fiction', 'Young Adult', 'Amazon']",,mostly_female
Verzamelde Gedichten,J.C. Bloem,3.84,"['Poetry', 'Dutch Literature', 'Literature']",Dutch,unknown
The Voice of Jamaica,Saccheen Laing,5.0,[],English,unknown
The Rage Plague,Bobbie Owen-Simonson,4.0,[],English,mostly_female
Globalocity: The Adventures of Raymond,D.C. Leberknight,5.0,[],English,unknown
The Malevolent Twin,Mary Sage Nguyen,3.57,[],English,mostly_female
STORY OF AN INDIAN WOMAN,Anantaroopa (Editor),0.0,[],English,unknown
البشموري,"سلوى بكر, Salwa Bakr",3.45,"['Novels', 'Literature', 'Egypt', 'Fiction', 'Historical Fiction']",Arabic,unknown
The Kadin,Bertrice Small,4.2,"['Romance', 'Historical Romance', 'Historical', 'Harem', 'Historical Fiction', 'Fiction', 'Adult', '16th Century', 'M F Romance', 'Scotland']",English,unknown
The Art Sleuth,Mary Anne Pennington,3.8,[],English,mostly_female
The Dark Tower Omnibus,Robin Furth (Adaptor),4.45,"['Graphic Novels', 'Comics', 'Fantasy', 'Marvel', 'Graphic Novels Comics', 'Collections', 'Fiction']",English,mostly_male
"From the Fatherland, with Love",Ryū Murakami,3.93,"['Japan', 'Fiction', 'Japanese Literature', 'Politics', 'Dystopia', 'Alternate History', 'Thriller', 'Science Fiction', 'Science Fiction Fantasy', 'Adult']",English,unknown
He Mele A Hilo (A Hilo Song),Ryka Aoki,4.4,"['Fiction', 'Queer', 'Magical Realism', 'Transgender', 'LGBT', 'Novels', 'The United States Of America', 'Adult Fiction']",English,unknown
Bloodlust: Will to Power,C.P.D. Harris,4.38,[],,unknown
هوشمندان سیاره اوراک,فریبا کلهر,3.71,"['Novels', 'Fantasy', 'Childrens', 'Fiction', 'Literature']",Persian,unknown
Lovey: A Very Special Child,Mary MacCracken,4.26,"['Nonfiction', 'Memoir', 'Psychology', 'Biography', 'Mental Health', 'Education', 'Biography Memoir', 'True Story', 'Autobiography', 'Inspirational']",English,mostly_female
The Devil Within,Lauren Greene,4.19,[],English,mostly_female
The Unsung Hero,Melur Jelita,4.4,['Novels'],Malay,unknown
Storm Siren,Mary Weber,3.69,"['Fantasy', 'Young Adult', 'Romance', 'Magic', 'Young Adult Fantasy', 'High Fantasy', 'Paranormal', 'Adventure', 'Fiction', 'Supernatural']",English,mostly_female
THE BELIEF IN Angels,J. Dylan Yates,4.13,"['New Adult', 'Literary Fiction', 'Young Adult', 'Fiction', 'Drama', 'Contemporary', 'Coming Of Age']",English,unknown
Summer's Sweet Embrace: A Sweet Romance Anthology,"Kim Strattford , Laurie Treacy , Christa MacDonald , Niki Mitchell , Michelle Ziegler , Jaylee Austin , Sheryl Winters , Melissa J. Crispin",3.95,[],English,mostly_female
هری پاتر و فرمان ققنوس - کتاب پنجم جلد سه از سه,"J.K. Rowling, ویدا اسلامیه, جی.کی. رولینگ",4.39,['Fantasy'],Persian,unknown
The Ship,C.S. Forester,4.03,"['Historical Fiction', 'Fiction', 'War', 'Action', 'Historical', 'Military Fiction', 'World War II', '20th Century', 'Novels', 'Literature']",English,unknown
Kisah Dua Beradik: Ibrim & Towa - Ular Gergasi Tasik Raga,Amiene Rev,4.31,[],Malay,unknown
Money and Happiness (the Scientific Way): Scientifically Proven Ways to Be Happy and Highly Effective Life Hacks for Financial Independence,L.V. George,4.43,"['Money', 'Finance', 'Business', 'Self Help']",English,unknown
Three by Three (Balance of Beings #1),LaVina Finnegan,3.29,[],English,unknown
Siren's Song,S.A. Bergen,4.75,"['Romance', 'Fantasy']",English,unknown
Dirty Love in a Doomsday Shelter,Spunky Buttons,5.0,[],English,unknown
Kings or Pawns,J.J. Sherwood,4.33,"['Fantasy', 'Magic', 'Epic Fantasy', 'Fiction', 'Elves', 'Adventure', 'Poetry', 'War', 'Romance']",English,unknown
We Were Three,Himanshu Arora,3.74,['Mystery'],English,unknown
